ID,ROSCOE-SA,ROSCOE-SS,ROSCOE-LI,ROSCOE-LC,overall
0,0.6863348920946313,0.5757244763274988,0.00657880306243895,0.2962485296781553,0.3912216752906811
1,0.66760518835554,0.569344607492288,0.0025289654731750003,0.3681081028975593,0.40189671605464056
2,0.678850056105257,0.5815446277459463,0.0484578907489776,0.37209414983104966,0.42023668110780765
3,0.6766644239265097,0.5559969122211138,0.0080369710922241,0.3506487558341688,0.39783676576850413
4,0.6718372619164026,0.5711665650208791,0.0074557960033416505,0.4356528220331336,0.42152811124343925
5,0.6455468515145075,0.5695674425611893,0.0161753892898559,0.37237080241455756,0.4009151214450276
6,0.6520534505301597,0.5611900927033275,0.0035214722156524,0.36029951424678547,0.39426613242398134
7,0.6577015911765693,0.5712312531347076,0.0125682055950164,0.294260826574839,0.38394046912028307
8,0.6470140595127124,0.5537002639224132,0.0153689384460449,0.34048583049362524,0.389142273093699
9,0.6554610215871524,0.5737507461259762,0.0008173286914824999,0.3231358745666582,0.3882912427428173
10,0.6741923695649747,0.5699700908735394,0.0050530731678008495,0.4184317637168726,0.41691182433079693
11,0.6585395173753511,0.5763626731932163,0.007843941450118951,0.4467295808471835,0.42236892821646754
12,0.6409180620123043,0.5571223947529992,0.00761538743972775,0.4019821897863244,0.4019095084978389
13,0.6470071423230382,0.5637828155110279,0.00531342625617975,0.36043150979737104,0.39413372347190423
14,0.6411354112713978,0.559999513750275,0.01903110742568965,0.2603201071809439,0.37012153490707655
15,0.6651086043647848,0.5672563867022594,0.18703737854957575,0.36216067834061655,0.44539076198930916
16,0.6596341038355055,0.5571559655169646,0.03122061491012565,0.35339326776271107,0.40035098800632674
17,0.6499716914679418,0.5611133401592573,0.03757920861244195,0.429057612478295,0.419430463179484
18,0.6583704969096914,0.5625186742593845,0.00778001546859735,0.37215319582676337,0.4002055956161092
19,0.6686223967018611,0.5754308961331844,0.0059968531131744,0.37406692521165336,0.40602926778996834
20,0.682300065991731,0.5842205447455248,0.0045854449272155,0.36570572947817404,0.40920294628566134
21,0.6750239263298371,0.5669506676495075,0.00382760167121885,0.3227142947411812,0.3921291225979362
22,0.6706198753866447,0.577083530370146,0.007523864507675101,0.3078851604873532,0.3907781076879548
23,0.6560077600417488,0.5575290966468552,0.0090134441852569,0.37544515663891215,0.39949886437819326
24,0.6619085102296577,0.5580552233926331,0.01116260886192315,0.3481941758413518,0.39483012958139146
25,0.6626171213963645,0.5823190820713838,0.00383168458938595,0.3050308328558674,0.38844968022825044
26,0.6682555173558714,0.584929728259643,0.005328893661499,0.4132215299575727,0.41793391730864654
27,0.6314695670059566,0.5522629171609879,0.0031083226203918,0.3845264130944657,0.39284180497045046
28,0.6764950703839648,0.5652062992254893,0.0022957324981689,0.3279366759419314,0.3929834445123886
29,0.662117187711698,0.5781404326359431,0.0015327930450438501,0.24740233185571797,0.3722981863121007
30,0.6832792706814785,0.5794846179584662,0.01508080959320065,0.33985298152504034,0.4044244199395465
31,0.643236277617653,0.5597593536755691,0.0025914311408996,0.2603940045574288,0.3664952667478877
32,0.6776907201540439,0.5743224074443182,0.0026290118694305,0.41681182731777494,0.41786349169639186
33,0.6659778138063193,0.5627126215646664,0.025340348482131902,0.3842339587753323,0.4095661856571125
34,0.6836091471033885,0.57920224716266,0.0041022598743438495,0.3429041067969226,0.40245444023432875
35,0.6875172928906595,0.5717595948372036,0.0031858086585998,0.3861630436718063,0.41215643501456733
36,0.6872049916151888,0.5798388834421834,0.00864589214324945,0.4495908517022912,0.43132015472572816
37,0.6603712887827843,0.5518237330640355,0.0035769641399383,0.24671480714716304,0.3656216982834803
38,0.6479027713472282,0.5665717512990037,0.0047393441200256,0.43063270443966817,0.41246164280148145
39,0.6562343589202142,0.5563153106874476,0.00153300166130065,0.4284688170072952,0.41063787206906444
avg,0.663560178182468,0.5680604445350278,0.013990400731563518,0.35939653608381295,0.4012518898832182
