ID,ROSCOE-SA,ROSCOE-SS,ROSCOE-LI,ROSCOE-LC,overall
0,0.6756399588298434,0.5775524750351906,0.0043197274208068,0.3577701683985976,0.40382058242110963
1,0.6657788749741254,0.5692582614719868,0.00134256482124325,0.3029612217074439,0.38483523074369985
2,0.6767969452017588,0.5755722584823767,0.0092769861221313,0.3753653661295267,0.4092528889839484
3,0.6763448066136356,0.5582765266299248,0.030154496431350652,0.3665504538352345,0.4078315708775364
4,0.6689524198091651,0.5696315690875053,0.0030872523784637,0.39288526381765876,0.40863912627319826
5,0.6534323400839541,0.5694712003072103,0.0043803751468658,0.2792609745438945,0.3766362225204812
6,0.6447191162359115,0.5657505962687234,0.04190865159034725,0.3701009663378873,0.4056198326082174
7,0.6603299146678456,0.5765374184896549,0.02091428637504575,0.37315431891757944,0.4077339846125314
8,0.6476232849033507,0.5543959637482961,0.01004809141159055,0.3309565882392948,0.38575598207563305
9,0.6521563361368571,0.5737488344311714,0.0062923133373259995,0.3716237471021734,0.40095530775188204
10,0.6716231565485823,0.5683990704516569,0.00217399001121515,0.30706314763119125,0.3873148411606614
11,0.6691040140349906,0.5774204358458519,0.00504711270332335,0.37002818157928696,0.4053999360408632
12,0.6473485953001514,0.5566173970388869,0.01822453737258905,0.3868571014276672,0.4022619077848236
13,0.6551891273059874,0.5637193912019333,0.00683212280273435,0.31524973745579066,0.3852475946916114
14,0.6467256413883342,0.5593780788282553,0.02117067575454705,0.24375421901467753,0.36775715374645357
15,0.6778173303334215,0.5683376379311085,0.3187014162540436,0.4333098949327686,0.4995415698628356
16,0.658257393451812,0.5565925488869349,0.0175507962703704,0.3540814747641653,0.3966205533433207
17,0.6554408018554723,0.565710291887323,0.0084704458713531,0.43069409821480986,0.4150789094572396
18,0.6589515197003063,0.578034591084967,0.00402835011482235,0.39304044254131776,0.4085137258603534
19,0.6691096617794846,0.5758881053576866,0.0059968531131744,0.3747897732204061,0.40644609836768797
20,0.6816206806917142,0.5891059413552284,0.0043700635433197,0.3828267238362794,0.41448085235663545
21,0.6655675638322094,0.5666828944037358,0.00514209270477285,0.33286141800656754,0.3925634922368214
22,0.6634115086704655,0.5639600497670472,0.02156630158424375,0.30923251395153456,0.38954259349332276
23,0.6588338533463977,0.5559798978889982,0.00331357121467585,0.3510745608332227,0.3923004708208236
24,0.6544680040181337,0.5603109497266511,0.0080611705780029,0.3457544916343793,0.3921486539892918
25,0.6473418860601143,0.581890436510245,0.0024687051773071003,0.36938397837537507,0.4002712515307604
26,0.6676360724991042,0.5852599690357844,0.005328893661499,0.4099028072926562,0.417031935622261
27,0.6618291494150468,0.5510181188583374,0.00112256407737725,0.3738522270899855,0.39695551486018676
28,0.6658904128545302,0.5620273500680923,0.0013777911663055,0.3635074788300454,0.3982007582297434
29,0.6616427345251772,0.5787371968229612,0.0021767616271971997,0.2501102543295587,0.3731667368262236
30,0.685789703150961,0.5801643915474415,0.0153840780258178,0.3442397428946124,0.4063944789047082
31,0.6553902473216676,0.5574921257793903,0.0027993023395538,0.38520968879927875,0.40022284105997263
32,0.682363204092196,0.5740970053399602,0.00326684117317195,0.39025311037225363,0.41249504024439543
33,0.6738130298846161,0.5679699542621771,0.05126717686653135,0.37094752193909,0.4159994207381036
34,0.6843773100888125,0.5802897649506727,0.0041022598743438495,0.3445024101821351,0.40331793627399104
35,0.6902429186323227,0.5712209267076105,0.011206746101379351,0.39384541228285375,0.4166290009310416
36,0.6722065883654602,0.5791136982540289,0.00917175412178035,0.40536034751966543,0.41646309706523377
37,0.6608468376194037,0.5563420044879118,0.0040686130523681,0.3074792608327273,0.38218417899810275
38,0.6422754556720787,0.5615513346468409,0.00311842560768125,0.46304375188498825,0.4174972419528973
39,0.6518934821404742,0.558151512251546,0.0031880736351013,0.392994285709088,0.4015568384340524
avg,0.6639695470508968,0.5685414543782826,0.01756055578589435,0.3603969781601917,0.4026171338438164
